amount,payment_method,bank,hour,user_success_rate,success
4299,0,1,3,0.5918920222984534,0
3954,0,2,9,0.8350010622860513,0
3594,1,3,18,0.5764824996811619,0
2014,2,0,12,0.7551254555527871,1
3172,1,1,17,0.831030838835602,0
1106,2,4,14,0.5259153590514258,0
506,0,0,3,0.8582601917238337,1
266,0,3,8,0.5372480018787967,0
608,0,1,3,0.4792749423223192,0
1761,0,1,15,0.4557123174319055,0
3764,2,0,20,0.43993290200738744,0
3589,0,1,14,0.8159868509693777,0
4958,2,3,23,0.9212564827398424,0
780,2,0,1,0.4614539319297024,0
2624,1,4,13,0.35966820845730774,0
2220,0,0,2,0.5196368834019068,0
4777,0,0,21,0.760493067244951,0
4457,1,4,22,0.5579640645582271,0
1463,2,3,3,0.6844235774478531,1
1431,0,2,0,0.8210134759726366,1
2392,2,2,22,0.5859349718085339,0
1638,1,4,8,0.9997863819598363,1
3508,2,3,16,0.5085644821648517,0
660,0,1,13,0.984773846310832,1
1199,2,4,16,0.4421207656631797,0
2003,2,2,0,0.37765222028500284,0
274,0,3,9,0.8255814375660575,1
2256,0,0,22,0.7916167596558386,1
2330,2,3,15,0.867818543069725,1
4387,2,3,18,0.5405132952133134,0
4260,1,2,23,0.9515653576970886,0
4020,0,2,2,0.3836369998611552,0
1597,2,1,11,0.3211939709317883,0
3954,0,1,2,0.51039471957838,0
3271,1,4,14,0.8581271243801754,0
1667,2,0,16,0.7710876150915537,1
1251,2,1,17,0.6053461349558362,1
468,2,2,6,0.4793775299360348,0
142,0,3,18,0.341490950737584,0
2007,1,4,6,0.5362539049132308,0
3590,0,1,4,0.6220138374283247,0
2635,2,3,7,0.7809166866498436,1
4273,1,3,20,0.7521803684625017,0
2973,2,1,15,0.9631414320523144,1
1924,2,0,15,0.37027714333700273,0
1393,0,0,18,0.5354380860153954,0
4869,2,4,14,0.6371046573558288,0
4896,1,0,6,0.7694870556977924,0
4954,2,4,4,0.6468161840089843,0
3486,2,2,22,0.938930762362717,0
3072,0,1,10,0.7260706419198695,0
4022,1,3,9,0.32776578678385065,0
1092,0,4,20,0.379559178346294,0
2486,2,0,22,0.827446893036391,1
2340,0,4,8,0.8010513874424059,1
1576,0,4,0,0.4074479012779936,0
3507,0,0,19,0.34123606274596624,0
489,0,0,0,0.705102498807908,1
1099,2,1,7,0.7450171824187133,1
4720,2,3,2,0.3947097462589844,0
1955,1,1,1,0.6315335247285707,1
758,0,1,3,0.514082070382889,0
2863,0,0,18,0.9519139519458213,1
3763,1,0,10,0.45343986237258316,0
1581,0,3,4,0.8132825081323096,1
3831,1,4,23,0.6626937393410363,0
551,2,1,9,0.30806470841823036,0
2575,1,3,23,0.6618990082488323,1
3322,0,1,22,0.369630504943651,0
1637,1,4,7,0.7613435370777182,1
3193,2,1,12,0.6958664712671006,0
982,0,2,4,0.3072990591334322,0
4508,2,3,11,0.44328498070808686,0
4168,2,0,12,0.8433575370104158,0
2666,1,1,21,0.4930408300114148,0
3377,2,3,7,0.6494983808141372,0
474,0,3,14,0.5183990300864286,0
4646,2,1,12,0.9450687994782778,0
3797,2,0,0,0.6756039124484039,0
3162,1,0,21,0.7873214603992146,0
4790,2,1,5,0.3584332732879756,0
3350,1,3,10,0.3282351912729265,0
4695,1,0,12,0.4814597365469916,0
4659,0,1,20,0.5163940045775578,0
212,0,1,19,0.7813763788259313,1
3297,0,1,0,0.6983913518987088,0
2478,0,3,10,0.5622057248544896,0
2024,1,0,10,0.7578822389246076,1
239,2,3,7,0.414496023135401,0
1524,0,2,21,0.34444278637029413,0
3049,0,0,2,0.8981535646227403,0
3268,0,3,18,0.6947622897882142,0
616,2,0,11,0.7543666915461948,1
2716,0,2,5,0.5150695755247019,0
987,2,4,22,0.5603684704163898,0
3204,1,1,7,0.357657213007083,0
149,1,3,4,0.8998917314612414,1
4051,1,2,9,0.7147076150552544,0
3660,2,2,21,0.35853936422595845,0
118,0,0,15,0.8631707198075003,1
4921,0,0,11,0.6108807586618821,0
1573,0,1,16,0.8355709451190092,1
4161,0,0,5,0.3088339034624036,0
2706,0,3,8,0.32011778788048584,0
551,2,3,9,0.41954807114750126,0
3865,1,3,19,0.44764158929847586,0
2538,0,4,13,0.8347688712170964,1
4410,1,3,13,0.7946859148116187,0
1649,2,0,16,0.7312616833908797,1
3574,2,0,15,0.9194012275383372,0
227,0,3,3,0.4730041485594564,0
4955,2,2,1,0.9330834327331137,0
2861,1,2,15,0.9366297484856276,1
4556,0,2,0,0.6039818321308048,0
4764,0,1,2,0.3660703402941182,0
1515,1,4,22,0.8085919357326674,1
301,0,3,10,0.5358500708529554,0
2469,0,1,15,0.8564506622057115,1
617,1,2,17,0.4145831987326622,0
1441,0,3,14,0.6776605795020557,1
4876,0,1,8,0.6556516112227476,0
2088,1,0,11,0.37022014339872944,0
3645,2,2,17,0.5543329779708609,0
4620,1,1,4,0.3593287194127096,0
3902,0,0,23,0.6253182166585731,0
3375,1,2,7,0.8900331910296551,0
3754,0,4,2,0.48914333431289214,0
2534,0,2,1,0.8354033910312062,1
4973,1,4,18,0.4283991909287194,0
307,0,4,7,0.771614449243456,1
2733,2,4,1,0.9408761799513146,1
4217,0,3,18,0.5267496570960388,0
253,1,3,0,0.9302881466620327,1
3466,2,4,21,0.653794648568476,0
4414,2,0,12,0.5217635932159602,0
4864,0,4,22,0.9275557645780719,0
1618,1,1,19,0.32242608673880974,0
2700,0,4,16,0.3196131958909673,0
2295,0,3,2,0.7198807229444331,1
4598,1,3,8,0.857725502131164,0
4791,1,1,4,0.8260824152066744,0
3654,0,1,5,0.35562865234612384,0
2514,2,2,3,0.9651758354734905,1
2949,0,0,16,0.7921444763462608,1
1842,2,0,20,0.9643784376094173,1
1406,0,0,20,0.5303684312818715,0
3949,1,3,20,0.7857573895879721,0
4268,2,0,15,0.9019571227134395,0
4676,1,2,15,0.5663249562080053,0
4755,1,2,21,0.975401943137999,0
4940,1,0,10,0.4854949538543787,0
4295,1,1,1,0.5209295382148544,0
2655,1,2,16,0.9442300036389271,1
2405,0,1,14,0.9787618225518921,1
4608,2,3,17,0.49963702381360475,0
1188,0,2,9,0.3954730277500009,0
2742,0,1,5,0.8313387867974182,1
1277,0,0,20,0.9507656864103138,1
4857,1,3,15,0.7204995505913122,0
3094,0,4,4,0.7441632680843726,0
659,2,4,11,0.8340603339206101,1
3064,0,0,5,0.40715937318898576,0
1371,1,3,13,0.9814282275463175,1
1913,2,3,22,0.5550305693100164,0
3015,2,3,15,0.7397682981595838,0
709,2,3,6,0.628031214349995,1
2561,2,4,1,0.6277266858353914,1
4220,0,1,5,0.791921060483805,0
383,1,3,8,0.9962636092105781,1
3028,2,1,6,0.761341895347166,0
4496,2,3,1,0.8558413921009147,0
1191,1,2,18,0.3193312400835891,0
916,0,2,7,0.8672991583453726,1
182,2,2,10,0.509983117237808,0
2020,0,3,3,0.3886912915242654,0
3591,0,1,15,0.37933385981339407,0
3244,0,4,17,0.7759123699187387,0
2193,0,0,12,0.9983317852283848,1
4813,2,4,4,0.7663365688610297,0
275,2,3,1,0.483643705046743,0
2804,0,2,10,0.4423141797020578,0
469,0,2,0,0.6681699694876284,1
1918,1,1,12,0.3455275095454923,0
2201,1,3,4,0.5795315830490311,0
4885,1,4,17,0.7663644328040511,0
3590,2,3,13,0.9773635930659388,0
1879,1,3,12,0.5979574134709236,0
1464,2,2,6,0.4401567582851146,0
4562,2,4,7,0.872153682360949,0
3442,2,0,17,0.8209396674024314,0
4839,2,2,6,0.9017927217433206,0
3776,1,4,19,0.4503031092800245,0
2526,0,1,16,0.5833825370948845,0
172,0,2,15,0.9870881064061263,1
3062,0,1,10,0.41062962384346147,0
959,1,2,18,0.7700155734088064,1
3956,0,3,0,0.4660291230830848,0
4238,1,4,20,0.650111304397781,0
2524,1,1,7,0.8603567520569815,1
1164,1,2,0,0.6420102367890732,1
2317,0,1,8,0.8638371853183371,1
4117,0,2,18,0.5984344338082421,0
2359,0,2,20,0.999547050909023,1
3851,2,0,8,0.605079763954147,0
2186,1,0,20,0.40456563504647847,0
468,2,0,9,0.5813086609544742,0
2904,1,1,23,0.8198152292495611,1
250,0,3,22,0.8935564304310399,1
1234,1,2,10,0.6220723094233835,1
2884,1,4,0,0.7161337887409077,1
4264,2,0,19,0.8914230474784031,0
2446,1,1,7,0.8694823259988238,1
4997,0,1,19,0.7604067337527929,0
2350,1,1,11,0.8705189729755984,1
160,1,4,0,0.7031375308580459,1
3110,1,4,9,0.3032537182476964,0
4001,2,0,3,0.32888674908155624,0
1437,1,4,14,0.9858658794667281,1
1284,1,0,18,0.4014944294018936,0
4526,2,4,5,0.5831614861764238,0
1651,2,4,4,0.9536678925069775,1
4533,2,4,4,0.4365276393131346,0
1729,2,0,17,0.8906539411265504,1
1427,0,2,2,0.8727872977117133,1
1626,0,0,21,0.9904307581859377,1
1773,1,2,1,0.4971772835537178,0
1461,0,1,3,0.5207277487661022,0
1673,1,1,17,0.9320146007404504,1
2786,0,0,8,0.4638553414415957,0
4470,2,2,18,0.6835306698909763,0
2466,2,2,9,0.7951414714337393,1
3857,0,2,21,0.49031897168401994,0
2534,0,1,14,0.956889061811331,1
2093,1,0,0,0.7659882836517442,1
969,1,3,10,0.3329975157888775,0
1114,1,2,13,0.3950162718826397,0
2011,2,2,9,0.4335470990640945,0
702,2,3,18,0.47147015479541476,0
3921,2,0,23,0.8114741590206054,0
790,2,2,20,0.36225467132882766,0
593,1,0,15,0.5454162705932941,0
589,2,2,7,0.937968326329601,1
2656,2,4,1,0.6896673804359028,1
4585,2,2,22,0.48584759468697497,0
394,2,4,6,0.9699394075362169,1
4127,0,0,18,0.47102112437807764,0
2943,1,2,6,0.93356973488735,1
3012,1,1,14,0.8080387715301889,0
1817,2,1,7,0.8183647258711502,1
2696,0,3,13,0.8354575228811312,1
4844,1,1,0,0.6545985184400465,0
1973,1,4,12,0.870205108201868,1
4763,2,1,2,0.8853351684267432,0
3358,2,1,20,0.5523407051732819,0
2917,1,1,5,0.5802411627514626,0
544,1,2,18,0.9221297029773181,1
3741,0,3,14,0.667310482300667,0
4558,1,0,3,0.9068604471593082,0
841,1,3,20,0.7387386232304651,1
2141,2,4,2,0.7154974297243296,1
779,1,2,3,0.3216866672945033,0
2567,2,2,4,0.4945260784885248,0
3797,1,1,17,0.6514403528316226,0
1458,1,1,9,0.7111220204942906,1
162,1,4,7,0.7413041703005139,1
2659,0,2,11,0.8013559775081318,1
3869,2,0,21,0.7593634026055422,0
4451,0,3,2,0.8940036951770602,0
234,1,2,17,0.5068292400212593,0
3744,0,0,22,0.7490989899661247,0
2235,2,0,7,0.3358116599373899,0
3378,1,3,0,0.6361330541254195,0
922,0,0,13,0.4876230761663247,0
3174,0,4,21,0.5666210038062872,0
3081,2,0,22,0.5482639262354714,0
220,0,4,12,0.3423014740068464,0
1737,2,0,11,0.6266520605259629,1
1024,1,1,2,0.9962405015940874,1
744,1,0,17,0.5092552397855385,0
2132,0,4,20,0.8153021801677753,1
2861,1,0,12,0.6834518344443049,1
2168,1,0,14,0.5276577103720316,0
341,0,0,9,0.3627249422746948,0
2768,1,4,0,0.45110053053564864,0
902,0,0,5,0.8472974776431708,1
4264,2,3,8,0.49531412419305176,0
295,2,3,9,0.40101173768829723,0
2287,2,4,14,0.5319088383224712,0
3615,0,1,8,0.7088300665593832,0
2430,0,3,22,0.7924242150029993,1
2459,1,2,13,0.571155385878706,0
4941,1,3,10,0.6487030099548443,0
3706,1,2,6,0.6184416844234231,0
376,1,4,23,0.3063023449463988,0
160,1,1,1,0.5769203323990937,0
3490,0,2,13,0.7111238671204574,0
2013,0,2,5,0.6989613014910327,1
4027,2,3,4,0.8248372908339727,0
2691,2,2,4,0.769263137304737,1
666,2,4,18,0.4937647579813076,0
4035,2,4,18,0.47895057009127384,0
1671,0,4,5,0.6248992586444039,1
4817,0,3,9,0.8130787674051583,0
1300,0,1,22,0.36567911460317504,0
4509,1,3,13,0.9638286081253136,0
2954,1,4,16,0.6802071865945021,1
2995,2,3,2,0.5144858764534505,0
1336,1,4,0,0.7853738616169981,1
236,0,0,9,0.33130807137017126,0
1129,2,0,2,0.6390778410481439,1
2256,2,2,4,0.6401787532246663,1
2694,1,1,18,0.4133826994365452,0
761,2,0,9,0.8861714711593183,1
2572,1,4,15,0.8577684830761778,1
2777,1,3,0,0.4069126761175963,0
2408,2,3,5,0.5546791054943643,0
186,1,2,8,0.37030068964162155,0
2612,1,3,4,0.8940261297874377,1
3042,1,0,13,0.5263240726240486,0
2873,1,3,9,0.6075214155003569,1
2604,2,0,1,0.5267103650143965,0
3410,0,0,4,0.5170182115254657,0
1800,0,1,0,0.8231115776240123,1
3770,1,2,9,0.8232963639258761,0
2800,1,4,21,0.6624517193363986,1
3729,1,0,8,0.76033186452842,0
4690,0,2,2,0.6581642381505697,0
1747,1,4,14,0.3200124469578005,0
3418,2,3,3,0.34620450319095275,0
3787,2,2,12,0.5686183986589819,0
696,2,2,5,0.8248224510398758,1
4645,0,2,19,0.9392583596940414,0
584,1,3,16,0.3207958137427268,0
745,1,3,22,0.5576210368807648,0
3189,1,2,4,0.4566477052814876,0
4857,0,1,14,0.8706436968158233,0
4953,0,0,7,0.8921777012582488,0
4484,0,3,4,0.44448620738432665,0
820,0,1,23,0.7975790774044105,1
4833,2,3,12,0.812229226111,0
598,0,2,0,0.4239403877477992,0
4829,0,1,0,0.603587141905765,0
1773,0,4,6,0.7342364638106597,1
3167,1,0,21,0.3182466248528192,0
214,1,0,4,0.5832142831321179,0
3079,1,3,13,0.40847076306333446,0
4869,2,0,14,0.679327550784621,0
1836,2,4,20,0.8900423084226683,1
3711,0,1,16,0.6673277570382261,0
2353,1,1,23,0.3251885173460788,0
2394,2,2,17,0.3207600719177538,0
3730,1,1,6,0.7238522021329046,0
246,2,3,21,0.5295870909679288,0
4082,2,4,17,0.7008665524303248,0
3553,0,2,18,0.41454597624119127,0
4607,0,3,19,0.8438036469852783,0
2510,2,3,6,0.9025037940134975,1
236,0,3,7,0.9224579214594255,1
3460,2,0,12,0.5128522121819459,0
3105,2,3,17,0.7625147573373121,0
3652,1,0,23,0.4953296709911821,0
118,0,1,10,0.8339297745681049,1
2342,0,0,8,0.38436750155842647,0
548,0,3,22,0.8339353677848129,1
2048,1,4,0,0.6078100463644742,1
1045,1,4,21,0.8988846433048696,1
4336,1,1,7,0.8172516019903024,0
2020,0,3,20,0.5635637484875394,0
3077,0,0,11,0.9324774297523166,0
4288,0,4,1,0.49833599749271723,0
4115,1,2,14,0.9768920420051463,0
338,1,3,20,0.837042368768979,1
304,2,3,23,0.9934723958898324,1
2707,1,2,17,0.33773323147893425,0
4440,2,4,16,0.49182523211399154,0
3488,0,2,14,0.8188849795601312,0
3072,1,1,19,0.9455747908752627,0
4490,0,0,19,0.32013957198361703,0
2787,0,0,8,0.30000650718290933,0
4266,0,4,2,0.47936984047937337,0
1448,0,2,19,0.896945073642093,1
4500,1,3,18,0.8370071715002574,0
916,0,3,17,0.5381942235181999,0
920,2,3,19,0.301407885041805,0
292,1,1,7,0.688294018667609,1
1876,0,1,0,0.46656883001566557,0
3745,1,3,23,0.8219262499498905,0
4724,2,4,23,0.6124447650678382,0
350,0,1,14,0.7750213461333669,1
1888,2,1,18,0.8966161809218032,1
3800,0,0,9,0.6750318596629523,0
2563,2,0,11,0.5351688785098047,0
1267,0,4,5,0.8386804822106741,1
3993,1,1,12,0.48563106783982446,0
1196,0,1,3,0.9240631712745038,1
2779,1,2,12,0.34999935271305505,0
1947,0,4,16,0.8848280487759812,1
4004,0,4,0,0.36408900908966574,0
604,2,2,4,0.339295886286871,0
1721,2,2,23,0.5542798561437126,0
2572,2,0,16,0.9695845481323795,1
2646,0,4,17,0.9884402379341215,1
1487,0,4,6,0.4414493506763115,0
3094,0,2,15,0.4040462889634463,0
3916,1,3,7,0.5470673320883443,0
817,1,3,11,0.5359607886167517,0
3584,0,0,13,0.8317150179165822,0
4534,2,3,18,0.6107993145227082,0
758,2,3,10,0.8459185100141593,1
4108,2,3,11,0.824099167917532,0
4624,0,1,12,0.7048173010881462,0
4334,2,0,7,0.8834584698191585,0
3864,0,2,0,0.43695342258689496,0
3089,1,3,8,0.4132673469623593,0
4737,2,1,1,0.8254551809518678,0
2204,1,3,13,0.47135794350870686,0
1355,2,1,12,0.3019560686742693,0
2582,0,0,15,0.9383721180511766,1
483,0,3,1,0.736055940623144,1
2707,0,1,3,0.6114563886055584,1
293,0,4,11,0.8080155570063265,1
3907,2,4,15,0.5333322131807001,0
3819,1,1,9,0.9675662399667924,0
2681,0,3,2,0.3480342022631876,0
2665,2,3,3,0.7486637334636526,1
2863,1,0,5,0.8441026380028913,1
2898,0,0,22,0.6283881355254566,1
2439,1,2,4,0.828477848546225,1
3506,0,0,17,0.9488372785149985,0
831,1,3,2,0.8207957304754991,1
2972,1,2,9,0.5165568069954177,0
3220,0,0,10,0.6932924623034418,0
4880,2,1,18,0.9381224625017361,0
4277,1,4,13,0.6143684078377449,0
2704,0,0,20,0.7771889464410004,1
2482,1,0,10,0.6258603075902107,1
631,1,1,20,0.38494090985825347,0
4416,2,3,3,0.34101834511339263,0
734,1,1,23,0.9665917717400809,1
1869,1,0,21,0.7287792413947669,1
3904,0,3,5,0.3726704391857441,0
2470,0,2,16,0.9002069909288866,1
102,2,0,21,0.6658851955575693,1
305,1,1,18,0.8403524785679113,1
4235,1,2,12,0.38872933693779055,0
2721,1,4,21,0.9348373022807102,1
4839,2,2,9,0.7133748077774179,0
2990,1,1,10,0.8167824765243288,1
3293,0,2,5,0.32196578161179706,0
2766,2,1,1,0.5207134301393022,0
3406,0,0,0,0.48721179007678816,0
997,0,3,10,0.9647164967015096,1
1185,2,4,15,0.42973699821623523,0
1379,0,3,2,0.7949362086998648,1
770,1,3,4,0.3299274764245051,0
1605,2,3,14,0.438378859985967,0
3675,0,1,14,0.5370181479780469,0
4914,1,1,3,0.8561540935123191,0
2055,1,4,22,0.8529836060432603,1
349,0,1,3,0.9668213032202133,1
1992,1,1,7,0.9417372518668192,1
3539,2,1,6,0.35706021653151143,0
1953,0,1,16,0.8809074055012871,1
2954,1,0,14,0.6158215056780117,1
1603,1,4,4,0.9061202635108134,1
3485,0,1,12,0.36250037607179136,0
3671,0,4,3,0.875938371055135,0
3892,0,2,21,0.411749763300542,0
3526,0,0,16,0.5336891410485395,0
143,2,1,21,0.32019388020301515,0
3712,0,0,16,0.386609661730997,0
2718,2,0,13,0.6120081197886678,1
4778,2,2,13,0.8728368349441291,0
3263,0,4,16,0.8415688399555348,0
1388,2,0,7,0.46470843324341926,0
3042,0,3,1,0.40618331434849664,0
319,0,2,12,0.572484424087239,0
2025,1,3,21,0.9182878430490193,1
3072,0,2,15,0.3639975519141022,0
3613,1,3,15,0.6800398072410452,0
2548,2,3,5,0.3621652355821293,0
3571,1,0,21,0.6291484848149672,0
2874,2,0,23,0.3887540585126876,0
1090,0,2,3,0.3562358544995553,0
3046,2,4,2,0.4335945331445093,0
1912,2,0,5,0.4786792135581363,0
903,0,0,3,0.4933857653919973,0
589,2,1,17,0.751687563073133,1
3656,0,0,5,0.33848731293601686,0
1593,1,4,4,0.35656634193375486,0
3745,0,1,8,0.43209431303548695,0
2991,0,3,10,0.9104441484269954,1
1805,2,3,5,0.7400234482442629,1
3616,1,1,15,0.8112587614315689,0
3440,0,1,18,0.5592535088903614,0
153,1,1,10,0.4492542443490006,0
2675,1,2,20,0.32657295267403896,0
3691,2,4,14,0.6419749339803245,0
715,0,4,23,0.701996674959119,1
1054,2,3,8,0.9279019560643982,1
2533,0,3,23,0.9174650851242958,1
1729,1,3,18,0.5972796109305785,0
2881,0,0,18,0.5965045503024234,0
749,0,3,23,0.4127860277010836,0
2447,1,1,8,0.48021429148981354,0
4590,1,3,22,0.947964503424624,0
3378,0,1,3,0.3987252076546415,0
2740,2,2,9,0.9780896827205561,1
3901,0,0,8,0.6533169851506375,0
2661,1,0,18,0.6196247423367818,1
3349,2,4,14,0.4222468664804481,0
470,1,2,18,0.7630788753377364,1
957,1,1,1,0.6218918628535735,1
4986,2,2,9,0.5594641475392548,0
4853,1,0,18,0.4851613530097043,0
483,1,1,16,0.34654076211041035,0
3977,1,2,19,0.663529681585767,0
2652,1,0,23,0.5190358331410457,0
4434,1,1,20,0.7955056421019404,0
4390,1,1,1,0.8064656497244067,0
2825,1,0,18,0.5324749080764575,0
4134,1,1,16,0.7683844784967326,0
3393,1,0,17,0.481072668195646,0
4351,0,3,16,0.809021608369507,0
4088,0,3,1,0.31125400188165536,0
1022,1,1,18,0.40612613688971894,0
3015,0,1,0,0.4715060633352053,0
3050,2,0,10,0.8410548408905545,0
3146,0,1,9,0.34646337715908593,0
1074,1,4,4,0.43164000060087165,0
1330,1,3,15,0.5510368738536358,0
2535,0,1,23,0.30642249590703763,0
1914,1,1,4,0.8334846827620859,1
3034,2,2,23,0.6920736047704941,0
1463,2,1,22,0.930475570914012,1
4040,1,4,11,0.32172172278146177,0
303,2,3,3,0.48997347863642415,0
260,2,2,22,0.8118761602056914,1
4587,0,0,5,0.772604593614282,0
868,2,0,18,0.4701402084232955,0
3848,0,3,8,0.7169814144776434,0
2681,1,0,11,0.8556303571754276,1
1193,0,4,14,0.3233664923342303,0
4600,1,1,15,0.8023398778085904,0
707,1,3,12,0.4764679455797829,0
1640,1,2,20,0.9634959019738927,1
2975,1,1,23,0.6767541549527758,1
3291,1,0,6,0.3233703278418968,0
1937,0,0,22,0.5824014331477887,0
789,1,2,19,0.97641830075364,1
3859,2,4,3,0.8112610952709494,0
3049,2,2,10,0.5103353025805235,0
2203,1,3,7,0.7026871060197064,1
465,2,2,5,0.7193709489337173,1
3675,0,0,9,0.31634371254824717,0
4650,0,4,6,0.4251833528744554,0
4299,1,4,6,0.6862438568185595,0
4272,1,2,3,0.5819267909434822,0
4425,1,3,2,0.43302647016411255,0
2478,2,0,23,0.8408681144049188,1
1305,2,1,6,0.6422964164751338,1
3939,0,4,3,0.5169811996567943,0
2835,2,2,12,0.41317414249102213,0
3447,0,3,19,0.7278143539541415,0
1775,2,3,16,0.7663829118629595,1
398,0,0,6,0.7687180516039667,1
1056,1,4,16,0.4542011522020919,0
1214,2,0,3,0.7167368850556464,1
2605,0,1,10,0.9337845254008992,1
1574,2,1,2,0.5472313205340912,0
4560,1,1,10,0.44753685284929084,0
4546,0,3,2,0.8405046612145333,0
3826,2,4,11,0.42381805811161594,0
3571,2,0,0,0.4776241042764243,0
2928,1,0,3,0.37045107601837374,0
2950,1,1,13,0.48751202125226845,0
2606,0,4,0,0.5872345463504849,0
3870,2,4,13,0.34491050336009377,0
3064,2,2,12,0.9101962376281103,0
4694,1,4,12,0.65957235455168,0
1049,1,4,23,0.7116725423219712,1
4703,0,0,14,0.559900029503418,0
2950,2,4,16,0.7688846606877382,1
265,2,4,11,0.6022472150957214,1
3586,0,0,21,0.8329196421774714,0
2609,0,4,22,0.874981500460785,1
1019,1,0,13,0.7702943783205658,1
213,1,2,11,0.6439349334219613,1
3604,0,3,17,0.8475885454215593,0
1091,0,0,3,0.6459997179833943,1
3939,2,0,13,0.37805693305869814,0
1358,0,4,18,0.3814381562708743,0
3526,0,0,12,0.9640081977431008,0
614,2,1,22,0.44949410592051325,0
4904,0,1,17,0.8711474937153834,0
3296,1,2,10,0.47269378509251997,0
4534,1,0,5,0.6015460656997714,0
2684,2,4,8,0.7584636784687009,1
167,0,4,11,0.41120702102713286,0
1696,1,3,18,0.8160725418547141,1
4578,1,2,13,0.7829390807895767,0
118,1,4,14,0.680158022374048,1
2830,1,3,10,0.6961228292297026,1
3621,0,4,5,0.37404025546511327,0
672,0,3,13,0.6051644053045855,1
2358,0,1,2,0.36059997675033717,0
3002,0,1,18,0.5155043037234575,0
750,1,4,19,0.9302184987634434,1
2687,2,2,10,0.7021733803883544,1
3362,2,0,23,0.8198924067068771,0
1438,1,2,16,0.7017201071631246,1
3734,1,2,16,0.4359657306046543,0
2927,2,0,22,0.7163658210459241,1
2317,2,1,2,0.8287716541138674,1
3639,1,1,13,0.39688350200691924,0
1137,1,0,6,0.8718346970662094,1
4483,0,3,18,0.688774525284807,0
4078,0,2,2,0.3029926415181469,0
3061,2,4,1,0.6638449404365838,0
3326,1,1,16,0.5769700444957807,0
1198,2,4,8,0.5075125579029913,0
2424,0,0,21,0.8398800539425126,1
1039,0,4,5,0.9296499185611955,1
3816,2,4,23,0.8338571625415772,0
3514,0,2,20,0.8927408071136111,0
1548,1,0,8,0.9361466602478212,1
670,2,4,4,0.9388405179635344,1
3004,1,1,1,0.3802467000977302,0
2605,1,0,21,0.619469842221013,1
1017,0,1,14,0.3002005320750372,0
1974,1,3,8,0.6545238092925707,1
1778,2,4,18,0.9469707540406536,1
715,1,0,9,0.4393716032787214,0
4601,1,1,3,0.7478506401366057,0
1849,1,4,9,0.7510653324925256,1
3925,1,2,7,0.41224778928144107,0
4288,1,1,21,0.4669692075222222,0
2577,0,1,12,0.6234152487721687,1
4849,2,3,6,0.43174656351804175,0
3605,0,2,6,0.7094957849671564,0
3575,2,3,3,0.6391792117155883,0
4629,2,2,14,0.6634387249586612,0
1235,2,1,11,0.39412728697438865,0
4100,2,3,15,0.6620762778070504,0
474,2,4,5,0.3346347337378975,0
306,1,2,8,0.9170747086081772,1
4975,0,1,2,0.5402747835639147,0
1419,0,0,7,0.8994361273849951,1
1241,1,2,6,0.7911594581213907,1
4727,2,2,3,0.8363208125080266,0
2790,0,4,12,0.5201811461772459,0
3355,1,2,18,0.4594207578838386,0
189,1,2,6,0.5847183876887804,0
4208,0,4,9,0.31695810368895955,0
3120,0,4,11,0.9431289738078446,0
1957,2,3,2,0.5709099861762872,0
904,2,1,23,0.9919896233904955,1
1044,0,1,11,0.833014594565189,1
2889,2,3,18,0.3563605068595173,0
3975,1,1,14,0.7621317944898032,0
1710,2,2,7,0.4895874153865686,0
3023,2,3,11,0.47060305190696605,0
3982,1,3,19,0.479593868932249,0
3321,2,1,5,0.9412525340849718,0
4491,1,0,9,0.6499861232499624,0
4835,2,1,1,0.768629629168124,0
2487,0,0,23,0.49666347805979044,0
4823,2,3,12,0.6660681186295827,0
1041,0,0,6,0.5450700967478328,0
2666,0,2,7,0.5247973282774805,0
1075,0,4,22,0.4728781935791485,0
1054,0,0,15,0.5863048289453803,0
1362,0,4,10,0.762021077441016,1
1043,1,2,3,0.4554306432469763,0
2302,1,4,16,0.9758107908141451,1
3427,1,2,15,0.3872281735245666,0
4374,0,4,18,0.6361450454050054,0
2359,2,4,22,0.3595197514487446,0
1928,1,1,10,0.315865724748307,0
1357,2,0,6,0.9458741237888544,1
564,2,4,12,0.8672693557654438,1
3394,0,3,18,0.7859087611878908,0
1330,0,1,16,0.9056335692049613,1
2754,0,0,21,0.86199389607881,1
984,1,1,12,0.7530664046904745,1
3905,0,0,11,0.8931396280378583,0
3956,1,2,6,0.5735603874220736,0
3235,1,4,0,0.6869262832645883,0
1024,1,3,0,0.8434174570850519,1
4689,1,1,19,0.3593586113724426,0
1646,0,1,22,0.9010518270137386,1
1194,1,1,13,0.4097813189876235,0
2511,0,1,14,0.9051788770282774,1
2717,0,4,10,0.5179330101430488,0
862,1,0,23,0.5287479921784529,0
2423,0,4,8,0.35176408290879085,0
4245,2,2,16,0.9201297367270247,0
2875,0,4,3,0.42215728167360866,0
4759,0,4,19,0.7410349314259106,0
4978,1,2,18,0.7507773194774656,0
3255,1,4,6,0.4968060523902521,0
4070,0,0,0,0.989962670219763,0
2140,1,3,8,0.34491635267775944,0
683,2,2,12,0.7255104076940628,1
4431,2,1,23,0.6356807492200323,0
2203,1,0,1,0.47183887500309224,0
2042,0,3,1,0.4144861979260625,0
4555,2,0,23,0.8159590507112904,0
